PC,Region,Feature,Corr,Pval,region_vis_prob
PC_5,7Networks_LH_Default_pCunPCC_1,va,-0.4159954338112475,0.9999999930774855,0.4
PC_5,7Networks_LH_Default_pCunPCC_1,x,-0.25764991315708935,0.9894816153898275,0.5
PC_5,7Networks_LH_Default_pCunPCC_2,a,0.23858555150277805,0.0012285612751610929,0.25
PC_5,7Networks_LH_Default_pCunPCC_2,v,-0.15832151618751694,0.9877888479272956,0.35
PC_5,7Networks_LH_Default_pCunPCC_2,va,0.4159954338112475,6.922514462575572e-09,0.4
PC_5,7Networks_LH_Default_pCunPCC_2,x,0.25764991315708935,0.010518384610172534,0.5
PC_5,7Networks_RH_Vis_1,a,0.23858555150277802,0.0012285612751611018,0.05
PC_5,7Networks_RH_Vis_1,v,-0.15832151618751691,0.9877888479272956,0.85
PC_5,7Networks_RH_Vis_1,va,0.41599543381124743,6.922514462575572e-09,0.1
PC_5,7Networks_RH_Vis_1,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_Vis_2,a,0.23858555150277805,0.0012285612751610929,0.05
PC_5,7Networks_RH_Vis_2,v,-0.15832151618751694,0.9877888479272956,0.85
PC_5,7Networks_RH_Vis_2,va,0.4159954338112475,6.922514462575572e-09,0.1
PC_5,7Networks_RH_Vis_2,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_Vis_3,a,-0.23858555150277805,0.9987714387248389,0.05
PC_5,7Networks_RH_Vis_3,v,0.1583215161875169,0.012211152072704382,0.85
PC_5,7Networks_RH_Vis_3,va,-0.41599543381124743,0.9999999930774855,0.1
PC_5,7Networks_RH_Vis_3,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_Vis_4,a,-0.23858555150277805,0.9987714387248389,0.05
PC_5,7Networks_RH_Vis_4,v,0.1583215161875169,0.012211152072704382,0.85
PC_5,7Networks_RH_Vis_4,va,-0.41599543381124743,0.9999999930774855,0.1
PC_5,7Networks_RH_Vis_4,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_Vis_5,a,-0.23858555150277805,0.9987714387248389,0.05
PC_5,7Networks_RH_Vis_5,v,0.1583215161875169,0.012211152072704382,0.85
PC_5,7Networks_RH_Vis_5,va,-0.41599543381124743,0.9999999930774855,0.1
PC_5,7Networks_RH_Vis_5,x,-0.25764991315708935,0.9894816153898275,0.5
PC_5,7Networks_RH_Vis_6,a,0.23858555150277805,0.0012285612751610929,0.05
PC_5,7Networks_RH_Vis_6,v,-0.15832151618751694,0.9877888479272956,0.85
PC_5,7Networks_RH_Vis_6,va,0.4159954338112475,6.922514462575572e-09,0.1
PC_5,7Networks_RH_Vis_6,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_Vis_7,a,0.23858555150277805,0.0012285612751610929,0.05
PC_5,7Networks_RH_Vis_7,v,-0.15832151618751691,0.9877888479272956,0.85
PC_5,7Networks_RH_Vis_7,va,0.4159954338112475,6.922514462575572e-09,0.1
PC_5,7Networks_RH_Vis_7,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_Vis_8,a,-0.23858555150277802,0.9987714387248389,0.05
PC_5,7Networks_RH_Vis_8,v,0.15832151618751694,0.012211152072704382,0.85
PC_5,7Networks_RH_Vis_8,va,-0.41599543381124743,0.9999999930774855,0.1
PC_5,7Networks_RH_Vis_8,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_SomMot_1,a,0.23858555150277802,0.0012285612751611018,0.35
PC_5,7Networks_RH_SomMot_1,v,-0.15832151618751697,0.9877888479272957,0.15
PC_5,7Networks_RH_SomMot_1,va,0.41599543381124743,6.922514462575572e-09,0.5
PC_5,7Networks_RH_SomMot_1,x,0.25764991315708935,0.010518384610172534,0.5
PC_5,7Networks_RH_SomMot_2,a,-0.23858555150277805,0.9987714387248389,0.35
PC_5,7Networks_RH_SomMot_2,v,0.1583215161875169,0.012211152072704382,0.15
PC_5,7Networks_RH_SomMot_2,va,-0.4159954338112474,0.9999999930774855,0.5
PC_5,7Networks_RH_SomMot_2,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_SomMot_3,a,0.23858555150277802,0.0012285612751611018,0.35
PC_5,7Networks_RH_SomMot_3,v,-0.1583215161875169,0.9877888479272956,0.15
PC_5,7Networks_RH_SomMot_3,va,0.41599543381124743,6.922514462575572e-09,0.5
PC_5,7Networks_RH_SomMot_3,x,0.25764991315708935,0.010518384610172534,0.5
PC_5,7Networks_RH_SomMot_4,a,0.23858555150277805,0.0012285612751610929,0.35
PC_5,7Networks_RH_SomMot_4,v,-0.15832151618751694,0.9877888479272956,0.15
PC_5,7Networks_RH_SomMot_4,va,0.41599543381124743,6.922514462575572e-09,0.5
PC_5,7Networks_RH_SomMot_4,x,0.2576499131570893,0.010518384610172534,0.5
PC_5,7Networks_RH_SomMot_5,a,0.238585551502778,0.0012285612751611018,0.35
PC_5,7Networks_RH_SomMot_5,v,-0.1583215161875169,0.9877888479272956,0.15
PC_5,7Networks_RH_SomMot_5,va,0.4159954338112475,6.922514462575572e-09,0.5
PC_5,7Networks_RH_SomMot_5,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_SomMot_6,a,0.23858555150277805,0.0012285612751610929,0.35
PC_5,7Networks_RH_SomMot_6,v,-0.1583215161875169,0.9877888479272956,0.15
PC_5,7Networks_RH_SomMot_6,va,0.4159954338112475,6.922514462575572e-09,0.5
PC_5,7Networks_RH_SomMot_6,x,0.2576499131570893,0.010518384610172534,0.5
PC_5,7Networks_RH_SomMot_7,a,0.23858555150277802,0.0012285612751611018,0.35
PC_5,7Networks_RH_SomMot_7,v,-0.15832151618751694,0.9877888479272956,0.15
PC_5,7Networks_RH_SomMot_7,va,0.4159954338112474,6.922514462575572e-09,0.5
PC_5,7Networks_RH_SomMot_7,x,0.25764991315708935,0.010518384610172534,0.5
PC_5,7Networks_RH_SomMot_8,a,0.23858555150277805,0.0012285612751610929,0.35
PC_5,7Networks_RH_SomMot_8,v,-0.15832151618751691,0.9877888479272956,0.15
PC_5,7Networks_RH_SomMot_8,va,0.4159954338112475,6.922514462575572e-09,0.5
PC_5,7Networks_RH_SomMot_8,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_DorsAttn_Post_1,a,0.23858555150277808,0.0012285612751610929,0.15
PC_5,7Networks_RH_DorsAttn_Post_1,v,-0.15832151618751691,0.9877888479272956,0.45
PC_5,7Networks_RH_DorsAttn_Post_1,va,0.4159954338112475,6.922514462575572e-09,0.4
PC_5,7Networks_RH_DorsAttn_Post_1,x,0.2576499131570893,0.010518384610172534,0.5
PC_5,7Networks_RH_DorsAttn_Post_2,a,0.23858555150277802,0.0012285612751611018,0.15
PC_5,7Networks_RH_DorsAttn_Post_2,v,-0.15832151618751694,0.9877888479272956,0.45
PC_5,7Networks_RH_DorsAttn_Post_2,va,0.41599543381124743,6.922514462575572e-09,0.4
PC_5,7Networks_RH_DorsAttn_Post_2,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_DorsAttn_Post_3,a,-0.23858555150277805,0.9987714387248389,0.15
PC_5,7Networks_RH_DorsAttn_Post_3,v,0.15832151618751691,0.012211152072704382,0.45
PC_5,7Networks_RH_DorsAttn_Post_3,va,-0.4159954338112474,0.9999999930774855,0.4
PC_5,7Networks_RH_DorsAttn_Post_3,x,-0.25764991315708935,0.9894816153898275,0.5
PC_5,7Networks_RH_DorsAttn_Post_4,a,0.238585551502778,0.0012285612751611018,0.15
PC_5,7Networks_RH_DorsAttn_Post_4,v,-0.15832151618751694,0.9877888479272956,0.45
PC_5,7Networks_RH_DorsAttn_Post_4,va,0.41599543381124743,6.922514462575572e-09,0.4
PC_5,7Networks_RH_DorsAttn_Post_4,x,0.25764991315708935,0.010518384610172534,0.5
PC_5,7Networks_RH_DorsAttn_Post_5,a,0.23858555150277802,0.0012285612751611018,0.15
PC_5,7Networks_RH_DorsAttn_Post_5,v,-0.1583215161875169,0.9877888479272956,0.45
PC_5,7Networks_RH_DorsAttn_Post_5,va,0.41599543381124743,6.922514462575572e-09,0.4
PC_5,7Networks_RH_DorsAttn_Post_5,x,0.25764991315708935,0.010518384610172534,0.5
PC_5,7Networks_RH_DorsAttn_PrCv_1,a,0.23858555150277805,0.0012285612751610929,0.15
PC_5,7Networks_RH_DorsAttn_PrCv_1,v,-0.15832151618751694,0.9877888479272956,0.45
PC_5,7Networks_RH_DorsAttn_PrCv_1,va,0.4159954338112474,6.922514462575572e-09,0.4
PC_5,7Networks_RH_DorsAttn_PrCv_1,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_DorsAttn_FEF_1,a,0.23858555150277805,0.0012285612751610929,0.15
PC_5,7Networks_RH_DorsAttn_FEF_1,v,-0.15832151618751691,0.9877888479272956,0.45
PC_5,7Networks_RH_DorsAttn_FEF_1,va,0.4159954338112475,6.922514462575572e-09,0.4
PC_5,7Networks_RH_DorsAttn_FEF_1,x,0.2576499131570893,0.010518384610172534,0.5
PC_5,7Networks_RH_SalVentAttn_TempOccPar_1,a,0.23858555150277802,0.0012285612751611018,0.18
PC_5,7Networks_RH_SalVentAttn_TempOccPar_1,v,-0.15832151618751691,0.9877888479272956,0.12
PC_5,7Networks_RH_SalVentAttn_TempOccPar_1,va,0.41599543381124743,6.922514462575572e-09,0.7
PC_5,7Networks_RH_SalVentAttn_TempOccPar_1,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_SalVentAttn_TempOccPar_2,a,0.23858555150277805,0.0012285612751610929,0.18
PC_5,7Networks_RH_SalVentAttn_TempOccPar_2,v,-0.15832151618751691,0.9877888479272956,0.12
PC_5,7Networks_RH_SalVentAttn_TempOccPar_2,va,0.4159954338112475,6.922514462575572e-09,0.7
PC_5,7Networks_RH_SalVentAttn_TempOccPar_2,x,0.25764991315708935,0.010518384610172534,0.5
PC_5,7Networks_RH_SalVentAttn_FrOperIns_1,a,0.23858555150277805,0.0012285612751610929,0.18
PC_5,7Networks_RH_SalVentAttn_FrOperIns_1,v,-0.15832151618751694,0.9877888479272956,0.12
PC_5,7Networks_RH_SalVentAttn_FrOperIns_1,va,0.41599543381124743,6.922514462575572e-09,0.7
PC_5,7Networks_RH_SalVentAttn_FrOperIns_1,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_SalVentAttn_Med_1,a,0.23858555150277805,0.0012285612751610929,0.18
PC_5,7Networks_RH_SalVentAttn_Med_1,v,-0.15832151618751694,0.9877888479272956,0.12
PC_5,7Networks_RH_SalVentAttn_Med_1,va,0.4159954338112475,6.922514462575572e-09,0.7
PC_5,7Networks_RH_SalVentAttn_Med_1,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_SalVentAttn_Med_2,a,0.23858555150277805,0.0012285612751610929,0.18
PC_5,7Networks_RH_SalVentAttn_Med_2,v,-0.15832151618751691,0.9877888479272956,0.12
PC_5,7Networks_RH_SalVentAttn_Med_2,va,0.4159954338112474,6.922514462575572e-09,0.7
PC_5,7Networks_RH_SalVentAttn_Med_2,x,0.2576499131570893,0.010518384610172534,0.5
PC_5,7Networks_RH_Limbic_OFC_1,a,-0.23858555150277805,0.9987714387248389,0.3
PC_5,7Networks_RH_Limbic_OFC_1,v,0.1583215161875169,0.012211152072704382,0.15
PC_5,7Networks_RH_Limbic_OFC_1,va,-0.4159954338112475,0.9999999930774855,0.55
PC_5,7Networks_RH_Limbic_OFC_1,x,-0.2576499131570893,0.9894816153898275,0.5
PC_5,7Networks_RH_Limbic_TempPole_1,a,-0.23858555150277805,0.9987714387248389,0.3
PC_5,7Networks_RH_Limbic_TempPole_1,v,0.15832151618751691,0.012211152072704382,0.15
PC_5,7Networks_RH_Limbic_TempPole_1,va,-0.41599543381124743,0.9999999930774855,0.55
PC_5,7Networks_RH_Limbic_TempPole_1,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_Cont_Par_1,a,-0.23858555150277805,0.9987714387248389,0.3
PC_5,7Networks_RH_Cont_Par_1,v,0.15832151618751691,0.012211152072704382,0.3
PC_5,7Networks_RH_Cont_Par_1,va,-0.4159954338112474,0.9999999930774855,0.4
PC_5,7Networks_RH_Cont_Par_1,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_Cont_Par_2,a,-0.23858555150277805,0.9987714387248389,0.3
PC_5,7Networks_RH_Cont_Par_2,v,0.15832151618751694,0.012211152072704382,0.3
PC_5,7Networks_RH_Cont_Par_2,va,-0.4159954338112475,0.9999999930774855,0.4
PC_5,7Networks_RH_Cont_Par_2,x,-0.25764991315708935,0.9894816153898275,0.5
PC_5,7Networks_RH_Cont_PFCl_1,a,-0.23858555150277805,0.9987714387248389,0.3
PC_5,7Networks_RH_Cont_PFCl_1,v,0.15832151618751694,0.012211152072704382,0.3
PC_5,7Networks_RH_Cont_PFCl_1,va,-0.4159954338112475,0.9999999930774855,0.4
PC_5,7Networks_RH_Cont_PFCl_1,x,-0.2576499131570893,0.9894816153898275,0.5
PC_5,7Networks_RH_Cont_PFCl_2,a,-0.238585551502778,0.9987714387248389,0.3
PC_5,7Networks_RH_Cont_PFCl_2,v,0.1583215161875169,0.012211152072704382,0.3
PC_5,7Networks_RH_Cont_PFCl_2,va,-0.4159954338112475,0.9999999930774855,0.4
PC_5,7Networks_RH_Cont_PFCl_2,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_Cont_PFCl_3,a,-0.238585551502778,0.9987714387248389,0.3
PC_5,7Networks_RH_Cont_PFCl_3,v,0.15832151618751691,0.012211152072704382,0.3
PC_5,7Networks_RH_Cont_PFCl_3,va,-0.4159954338112475,0.9999999930774855,0.4
PC_5,7Networks_RH_Cont_PFCl_3,x,-0.25764991315708935,0.9894816153898275,0.5
PC_5,7Networks_RH_Cont_PFCl_4,a,-0.23858555150277805,0.9987714387248389,0.3
PC_5,7Networks_RH_Cont_PFCl_4,v,0.1583215161875169,0.012211152072704382,0.3
PC_5,7Networks_RH_Cont_PFCl_4,va,-0.4159954338112475,0.9999999930774855,0.4
PC_5,7Networks_RH_Cont_PFCl_4,x,-0.25764991315708935,0.9894816153898275,0.5
PC_5,7Networks_RH_Cont_Cing_1,a,-0.238585551502778,0.9987714387248389,0.3
PC_5,7Networks_RH_Cont_Cing_1,v,0.15832151618751691,0.012211152072704382,0.3
PC_5,7Networks_RH_Cont_Cing_1,va,-0.4159954338112474,0.9999999930774855,0.4
PC_5,7Networks_RH_Cont_Cing_1,x,-0.25764991315708935,0.9894816153898275,0.5
PC_5,7Networks_RH_Cont_PFCmp_1,a,-0.23858555150277802,0.9987714387248389,0.3
PC_5,7Networks_RH_Cont_PFCmp_1,v,0.15832151618751691,0.012211152072704382,0.3
PC_5,7Networks_RH_Cont_PFCmp_1,va,-0.4159954338112475,0.9999999930774855,0.4
PC_5,7Networks_RH_Cont_PFCmp_1,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_Cont_pCun_1,a,-0.23858555150277805,0.9987714387248389,0.3
PC_5,7Networks_RH_Cont_pCun_1,v,0.15832151618751694,0.012211152072704382,0.3
PC_5,7Networks_RH_Cont_pCun_1,va,-0.4159954338112474,0.9999999930774855,0.4
PC_5,7Networks_RH_Cont_pCun_1,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_Default_Par_1,a,-0.238585551502778,0.9987714387248389,0.25
PC_5,7Networks_RH_Default_Par_1,v,0.1583215161875169,0.012211152072704382,0.25
PC_5,7Networks_RH_Default_Par_1,va,-0.41599543381124743,0.9999999930774855,0.5
PC_5,7Networks_RH_Default_Par_1,x,-0.2576499131570893,0.9894816153898275,0.5
PC_5,7Networks_RH_Default_Temp_1,a,-0.238585551502778,0.9987714387248389,0.3
PC_5,7Networks_RH_Default_Temp_1,v,0.15832151618751691,0.012211152072704382,0.2
PC_5,7Networks_RH_Default_Temp_1,va,-0.4159954338112475,0.9999999930774855,0.5
PC_5,7Networks_RH_Default_Temp_1,x,-0.2576499131570894,0.9894816153898275,0.5
PC_5,7Networks_RH_Default_Temp_2,a,0.23858555150277805,0.0012285612751610929,0.3
PC_5,7Networks_RH_Default_Temp_2,v,-0.1583215161875169,0.9877888479272956,0.2
PC_5,7Networks_RH_Default_Temp_2,va,0.4159954338112475,6.922514462575572e-09,0.5
PC_5,7Networks_RH_Default_Temp_2,x,0.25764991315708935,0.010518384610172534,0.5
PC_5,7Networks_RH_Default_Temp_3,a,0.238585551502778,0.0012285612751611018,0.3
PC_5,7Networks_RH_Default_Temp_3,v,-0.15832151618751691,0.9877888479272956,0.2
PC_5,7Networks_RH_Default_Temp_3,va,0.4159954338112474,6.922514462575572e-09,0.5
PC_5,7Networks_RH_Default_Temp_3,x,0.25764991315708935,0.010518384610172534,0.5
PC_5,7Networks_RH_Default_PFCv_1,a,-0.23858555150277805,0.9987714387248389,0.0
PC_5,7Networks_RH_Default_PFCv_1,v,0.15832151618751694,0.012211152072704382,0.0
PC_5,7Networks_RH_Default_PFCv_1,va,-0.4159954338112475,0.9999999930774855,0.0
PC_5,7Networks_RH_Default_PFCv_1,x,-0.25764991315708935,0.9894816153898275,0.0
PC_5,7Networks_RH_Default_PFCv_2,a,0.23858555150277802,0.0012285612751611018,0.0
PC_5,7Networks_RH_Default_PFCv_2,v,-0.15832151618751694,0.9877888479272956,0.0
PC_5,7Networks_RH_Default_PFCv_2,va,0.4159954338112475,6.922514462575572e-09,0.0
PC_5,7Networks_RH_Default_PFCv_2,x,0.2576499131570894,0.010518384610172534,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_1,a,-0.23858555150277802,0.9987714387248389,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_1,v,0.15832151618751691,0.012211152072704382,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_1,va,-0.4159954338112475,0.9999999930774855,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_1,x,-0.2576499131570894,0.9894816153898275,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_2,a,0.23858555150277802,0.0012285612751611018,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_2,v,-0.15832151618751694,0.9877888479272956,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_2,va,0.4159954338112474,6.922514462575572e-09,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_2,x,0.25764991315708935,0.010518384610172534,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_3,a,-0.23858555150277805,0.9987714387248389,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_3,v,0.15832151618751691,0.012211152072704382,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_3,va,-0.4159954338112474,0.9999999930774855,0.0
PC_5,7Networks_RH_Default_PFCdPFCm_3,x,-0.2576499131570894,0.9894816153898275,0.0
PC_5,7Networks_RH_Default_pCunPCC_1,a,0.23858555150277802,0.0012285612751611018,0.25
PC_5,7Networks_RH_Default_pCunPCC_1,v,-0.15832151618751694,0.9877888479272956,0.35
PC_5,7Networks_RH_Default_pCunPCC_1,va,0.4159954338112474,6.922514462575572e-09,0.4
PC_5,7Networks_RH_Default_pCunPCC_1,x,0.2576499131570894,0.010518384610172534,0.5
PC_5,7Networks_RH_Default_pCunPCC_2,a,-0.23858555150277805,0.9987714387248389,0.25
PC_5,7Networks_RH_Default_pCunPCC_2,v,0.15832151618751691,0.012211152072704382,0.35
PC_5,7Networks_RH_Default_pCunPCC_2,va,-0.4159954338112474,0.9999999930774855,0.4
PC_5,7Networks_RH_Default_pCunPCC_2,x,-0.25764991315708935,0.9894816153898275,0.5
PC_6,7Networks_LH_Vis_1,a,0.455287923232755,8.216646319272753e-10,0.05
PC_6,7Networks_LH_Vis_1,v,-0.40222171288268577,0.9999999985189797,0.85
PC_6,7Networks_LH_Vis_1,va,0.4053002703913948,1.7415395769080192e-08,0.1
PC_6,7Networks_LH_Vis_1,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_Vis_2,a,0.45528792323275485,8.216646319272753e-10,0.05
PC_6,7Networks_LH_Vis_2,v,-0.4022217128826857,0.9999999985189797,0.85
PC_6,7Networks_LH_Vis_2,va,0.4053002703913948,1.7415395769080192e-08,0.1
PC_6,7Networks_LH_Vis_2,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_Vis_3,a,0.455287923232755,8.216646319272753e-10,0.05
PC_6,7Networks_LH_Vis_3,v,-0.4022217128826857,0.9999999985189797,0.85
PC_6,7Networks_LH_Vis_3,va,0.4053002703913948,1.7415395769080192e-08,0.1
PC_6,7Networks_LH_Vis_3,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_Vis_4,a,-0.4552879232327549,0.9999999991783354,0.05
PC_6,7Networks_LH_Vis_4,v,0.4022217128826857,1.4810202577439307e-09,0.85
PC_6,7Networks_LH_Vis_4,va,-0.4053002703913949,0.9999999825846042,0.1
PC_6,7Networks_LH_Vis_4,x,0.8051846439276036,1.1074533802788093e-19,0.5
PC_6,7Networks_LH_Vis_5,a,0.45528792323275485,8.216646319272753e-10,0.05
PC_6,7Networks_LH_Vis_5,v,-0.4022217128826858,0.9999999985189797,0.85
PC_6,7Networks_LH_Vis_5,va,0.40530027039139477,1.7415395769080192e-08,0.1
PC_6,7Networks_LH_Vis_5,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_Vis_6,a,0.45528792323275497,8.216646319272753e-10,0.05
PC_6,7Networks_LH_Vis_6,v,-0.4022217128826858,0.9999999985189797,0.85
PC_6,7Networks_LH_Vis_6,va,0.4053002703913948,1.7415395769080192e-08,0.1
PC_6,7Networks_LH_Vis_6,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_Vis_7,a,-0.45528792323275497,0.9999999991783354,0.05
PC_6,7Networks_LH_Vis_7,v,0.40222171288268566,1.4810202577439307e-09,0.85
PC_6,7Networks_LH_Vis_7,va,-0.4053002703913948,0.9999999825846042,0.1
PC_6,7Networks_LH_Vis_7,x,0.8051846439276036,1.1074533802788093e-19,0.5
PC_6,7Networks_LH_Vis_8,a,-0.455287923232755,0.9999999991783354,0.05
PC_6,7Networks_LH_Vis_8,v,0.4022217128826858,1.4810202577439307e-09,0.85
PC_6,7Networks_LH_Vis_8,va,-0.4053002703913948,0.9999999825846042,0.1
PC_6,7Networks_LH_Vis_8,x,0.8051846439276036,1.1074533802788093e-19,0.5
PC_6,7Networks_LH_Vis_9,a,0.4552879232327551,8.216646319272582e-10,0.05
PC_6,7Networks_LH_Vis_9,v,-0.4022217128826858,0.9999999985189797,0.85
PC_6,7Networks_LH_Vis_9,va,0.4053002703913948,1.7415395769080192e-08,0.1
PC_6,7Networks_LH_Vis_9,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_SomMot_1,a,0.455287923232755,8.216646319272753e-10,0.35
PC_6,7Networks_LH_SomMot_1,v,-0.4022217128826857,0.9999999985189797,0.15
PC_6,7Networks_LH_SomMot_1,va,0.4053002703913948,1.7415395769080192e-08,0.5
PC_6,7Networks_LH_SomMot_1,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_SomMot_2,a,0.45528792323275485,8.216646319272753e-10,0.35
PC_6,7Networks_LH_SomMot_2,v,-0.4022217128826858,0.9999999985189797,0.15
PC_6,7Networks_LH_SomMot_2,va,0.40530027039139477,1.7415395769080192e-08,0.5
PC_6,7Networks_LH_SomMot_2,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_SomMot_3,a,0.45528792323275497,8.216646319272753e-10,0.35
PC_6,7Networks_LH_SomMot_3,v,-0.4022217128826857,0.9999999985189797,0.15
PC_6,7Networks_LH_SomMot_3,va,0.4053002703913948,1.7415395769080192e-08,0.5
PC_6,7Networks_LH_SomMot_3,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_SomMot_4,a,0.45528792323275497,8.216646319272753e-10,0.35
PC_6,7Networks_LH_SomMot_4,v,-0.4022217128826857,0.9999999985189797,0.15
PC_6,7Networks_LH_SomMot_4,va,0.4053002703913948,1.7415395769080192e-08,0.5
PC_6,7Networks_LH_SomMot_4,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_SomMot_5,a,-0.45528792323275497,0.9999999991783354,0.35
PC_6,7Networks_LH_SomMot_5,v,0.40222171288268577,1.4810202577439307e-09,0.15
PC_6,7Networks_LH_SomMot_5,va,-0.40530027039139477,0.9999999825846042,0.5
PC_6,7Networks_LH_SomMot_5,x,0.8051846439276036,1.1074533802788093e-19,0.5
PC_6,7Networks_LH_SomMot_6,a,-0.4552879232327551,0.9999999991783354,0.35
PC_6,7Networks_LH_SomMot_6,v,0.4022217128826857,1.4810202577439307e-09,0.15
PC_6,7Networks_LH_SomMot_6,va,-0.4053002703913948,0.9999999825846042,0.5
PC_6,7Networks_LH_SomMot_6,x,0.8051846439276036,1.1074533802788093e-19,0.5
PC_6,7Networks_LH_DorsAttn_Post_1,a,0.455287923232755,8.216646319272753e-10,0.15
PC_6,7Networks_LH_DorsAttn_Post_1,v,-0.4022217128826857,0.9999999985189797,0.45
PC_6,7Networks_LH_DorsAttn_Post_1,va,0.4053002703913948,1.7415395769080192e-08,0.4
PC_6,7Networks_LH_DorsAttn_Post_1,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_DorsAttn_Post_2,a,0.45528792323275513,8.216646319272582e-10,0.15
PC_6,7Networks_LH_DorsAttn_Post_2,v,-0.40222171288268566,0.9999999985189797,0.45
PC_6,7Networks_LH_DorsAttn_Post_2,va,0.4053002703913948,1.7415395769080192e-08,0.4
PC_6,7Networks_LH_DorsAttn_Post_2,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_DorsAttn_Post_3,a,-0.4552879232327551,0.9999999991783354,0.15
PC_6,7Networks_LH_DorsAttn_Post_3,v,0.4022217128826857,1.4810202577439307e-09,0.45
PC_6,7Networks_LH_DorsAttn_Post_3,va,-0.4053002703913948,0.9999999825846042,0.4
PC_6,7Networks_LH_DorsAttn_Post_3,x,0.8051846439276036,1.1074533802788093e-19,0.5
PC_6,7Networks_LH_DorsAttn_Post_4,a,-0.45528792323275497,0.9999999991783354,0.15
PC_6,7Networks_LH_DorsAttn_Post_4,v,0.4022217128826858,1.4810202577439307e-09,0.45
PC_6,7Networks_LH_DorsAttn_Post_4,va,-0.4053002703913947,0.9999999825846042,0.4
PC_6,7Networks_LH_DorsAttn_Post_4,x,0.8051846439276036,1.1074533802788093e-19,0.5
PC_6,7Networks_LH_DorsAttn_Post_5,a,0.45528792323275497,8.216646319272753e-10,0.15
PC_6,7Networks_LH_DorsAttn_Post_5,v,-0.4022217128826858,0.9999999985189797,0.45
PC_6,7Networks_LH_DorsAttn_Post_5,va,0.4053002703913948,1.7415395769080192e-08,0.4
PC_6,7Networks_LH_DorsAttn_Post_5,x,-0.8051846439276036,1.0,0.5
PC_6,7Networks_LH_DorsAttn_Post_6,a,-0.45528792323275485,0.9999999991783354,0.15
PC_6,7Networks_LH_DorsAttn_Post_6,v,0.4022217128826858,1.4810202577439307e-09,0.45
PC_6,7Networks_LH_DorsAttn_Post_6,va,-0.4053002703913948,0.9999999825846042,0.4
PC_6,7Networks_LH_DorsAttn_Post_6,x,0.8051846439276034,1.1074533802788531e-19,0.5
PC_6,7Networks_LH_DorsAttn_PrCv_1,a,0.45528792323275497,8.216646319272753e-10,0.15
PC_6,7Networks_LH_DorsAttn_PrCv_1,v,-0.4022217128826858,0.9999999985189797,0.45
PC_6,7Networks_LH_DorsAttn_PrCv_1,va,0.40530027039139477,1.7415395769080192e-08,0.4
PC_6,7Networks_LH_DorsAttn_PrCv_1,x,-0.8051846439276036,1.0,0.5
